fir_number,person_id,name,role,age,gender,district,is_synthetic
FIR-2025-VIJ-0742,P0046,Faiyaz Bose,accused,56,male,Kalaburagi,True
FIR-2025-VIJ-0742,V07420,Bhavin Dash,victim,49,male,Vijayapur,True
FIR-2025-VIJ-0742,V07421,Amani Bakshi,victim,72,female,Vijayapur,True
FIR-2024-CHI-0743,P0115,Kavya Rajan,accused,18,male,Tumakuru,True
FIR-2024-CHI-0743,V07430,Renee Chaudhary,victim,22,male,Chickballapura,True
FIR-2024-CHI-0743,V07431,Tushar Tata,victim,23,female,Chickballapura,True
FIR-2025-HAS-0744,P0023,Mehul Verma,accused,56,male,Raichur,True
FIR-2025-HAS-0744,V07440,Dishani Issac,victim,38,female,Hassan,True
FIR-2025-DHA-0745,P0068,Gokul Sahni,accused,33,female,Dharwad,True
FIR-2025-DHA-0745,V07450,Pihu Aurora,victim,19,female,Dharwad,True
FIR-2025-DHA-0745,V07451,Umang Konda,victim,32,female,Dharwad,True
FIR-2025-UDU-0746,P0063,Advik Bhalla,accused,22,male,Ballari,True
FIR-2025-UDU-0746,P0027,Lakshay Sampath,accused,32,male,Hassan,True
FIR-2025-UDU-0746,V07460,Jayesh Virk,victim,42,male,Udupi,True
FIR-2025-UDU-0746,V07461,Khushi Majumdar,victim,52,male,Udupi,True
FIR-2024-MAN-0747,P0027,Lakshay Sampath,accused,32,male,Hassan,True
FIR-2024-MAN-0747,P0063,Advik Bhalla,accused,22,male,Ballari,True
FIR-2024-MAN-0747,V07470,Shray Bumb,victim,71,male,Mandya,True
FIR-2024-MAN-0747,V07471,Siya Thakur,victim,34,male,Mandya,True
FIR-2024-RAI-0748,P0241,Ranbir Shetty,accused,18,male,Davanagere,True
FIR-2024-RAI-0748,V07480,Raunak Atwal,victim,48,female,Raichur,True
FIR-2024-BEN-0749,P0032,Purab Reddy,accused,34,male,Ballari,True
FIR-2024-BEN-0749,P0056,Saira Vora,accused,56,female,Vijayapur,True
FIR-2024-BEN-0749,V07490,Badal Bumb,victim,24,female,Bengaluru City,True
FIR-2024-BEN-0749,V07491,Madhup Sabharwal,victim,71,male,Bengaluru City,True
FIR-2025-DHA-0750,P0118,Pranay Chaudry,accused,26,male,Shivamogga,True
FIR-2025-DHA-0750,P0262,Nitara Goyal,accused,36,male,Bagalkot,True
FIR-2025-DHA-0750,V07500,Parinaaz Chauhan,victim,28,female,Dharwad,True
FIR-2025-DHA-0750,V07501,Nehmat Jayaraman,victim,66,female,Dharwad,True
FIR-2025-BEN-0751,P0013,Tarini Ganguly,accused,40,male,Mysuru,True
FIR-2025-BEN-0751,V07510,Vanya Sinha,victim,40,female,Bengaluru City,True
FIR-2025-BEN-0751,V07511,Anika Bhatti,victim,43,male,Bengaluru City,True
FIR-2024-CHI-0752,P0068,Gokul Sahni,accused,33,female,Dharwad,True
FIR-2024-CHI-0752,P0044,Madhup Biswas,accused,34,male,Kolar,True
FIR-2024-CHI-0752,P0032,Purab Reddy,accused,34,male,Ballari,True
FIR-2024-CHI-0752,V07520,Kismat Suresh,victim,44,male,Chickballapura,True
FIR-2024-BAL-0753,P0138,Raghav Bains,accused,54,male,Davanagere,True
FIR-2024-BAL-0753,V07530,Mamooty Date,victim,22,male,Ballari,True
FIR-2025-BAL-0754,P0238,Vaibhav Gade,accused,55,male,Belagavi,True
FIR-2025-BAL-0754,V07540,Riya Savant,victim,19,female,Ballari,True
FIR-2025-SHI-0755,P0042,Siya Master,accused,25,male,Dharwad,True
FIR-2025-SHI-0755,P0006,Mehul Krishnan,accused,32,male,Raichur,True
FIR-2025-SHI-0755,P0030,Hazel Sethi,accused,59,female,Udupi,True
FIR-2025-SHI-0755,V07550,Aarna Wason,victim,64,female,Shivamogga,True
FIR-2025-HAS-0756,P0062,Kismat Edwin,accused,32,male,Bengaluru City,True
FIR-2025-HAS-0756,P0002,Nirvaan Choudhury,accused,35,male,Ballari,True
FIR-2025-HAS-0756,V07560,Stuvan Karpe,victim,60,male,Hassan,True
FIR-2025-HAS-0756,V07561,Madhav Kaul,victim,40,male,Hassan,True
FIR-2024-KOL-0757,P0262,Nitara Goyal,accused,36,male,Bagalkot,True
FIR-2024-KOL-0757,V07570,Parinaaz Lad,victim,24,female,Kolar,True
FIR-2024-KOL-0757,V07571,Keya Behl,victim,41,male,Kolar,True
FIR-2024-DHA-0758,P0035,Zara Dugar,accused,32,male,Kolar,True
FIR-2024-DHA-0758,P0071,Lakshit Madan,accused,45,female,Bagalkot,True
FIR-2024-DHA-0758,P0023,Mehul Verma,accused,56,male,Raichur,True
FIR-2024-DHA-0758,V07580,Diya Saini,victim,34,male,Dharwad,True
FIR-2024-CHI-0759,P0022,Trisha Dhillon,accused,60,male,Tumakuru,True
FIR-2024-CHI-0759,V07590,Jhanvi Sabharwal,victim,16,female,Chickballapura,True
FIR-2024-CHI-0759,V07591,Rohan Sani,victim,42,male,Chickballapura,True
FIR-2025-BEN-0760,P0164,Darshit Som,accused,53,male,Belagavi,True
FIR-2025-BEN-0760,V07600,Anya Balay,victim,22,male,Bengaluru City,True
FIR-2025-BEN-0760,V07601,Raghav Reddy,victim,55,female,Bengaluru City,True
FIR-2024-RAI-0761,P0284,Divij Din,accused,38,male,Hassan,True
FIR-2024-RAI-0761,V07610,Raghav De,victim,53,female,Raichur,True
FIR-2024-RAI-0761,V07611,Kanav Borde,victim,39,female,Raichur,True
FIR-2025-RAI-0762,P0014,Divij Gupta,accused,47,male,Udupi,True
FIR-2025-RAI-0762,P0038,Lakshit Sagar,accused,45,male,Udupi,True
FIR-2025-RAI-0762,V07620,Bhavin Swaminathan,victim,24,female,Raichur,True
FIR-2025-BEN-0763,P0284,Divij Din,accused,38,male,Hassan,True
FIR-2025-BEN-0763,V07630,Nitara Dutta,victim,26,female,Bengaluru City,True
FIR-2024-BAG-0764,P0039,Vivaan Wagle,accused,42,female,Kolar,True
FIR-2024-BAG-0764,V07640,Saira Arya,victim,51,female,Bagalkot,True
FIR-2025-CHI-0765,P0041,Nishith Sharma,accused,52,male,Hassan,True
FIR-2025-CHI-0765,P0017,Samiha Karpe,accused,20,male,Shivamogga,True
FIR-2025-CHI-0765,V07650,Ritvik Dayal,victim,61,male,Chickballapura,True
FIR-2025-CHI-0765,V07651,Yuvaan Hari,victim,69,female,Chickballapura,True
FIR-2025-BEL-0766,P0004,Kiara Kakar,accused,23,female,Mysuru,True
FIR-2025-BEL-0766,P0040,Hridaan Deo,accused,34,male,Belagavi,True
FIR-2025-BEL-0766,P0052,Pihu Wali,accused,23,female,Tumakuru,True
FIR-2025-BEL-0766,V07660,Keya Sathe,victim,55,male,Belagavi,True
FIR-2025-DAK-0767,P0078,Khushi Choudhary,accused,46,male,Mysuru,True
FIR-2025-DAK-0767,P0153,Yasmin Tak,accused,60,male,Shivamogga,True
FIR-2025-DAK-0767,V07670,Shlok Seshadri,victim,22,female,Dakshina Kannada,True
FIR-2025-DAK-0767,V07671,Piya Loke,victim,74,female,Dakshina Kannada,True
FIR-2024-DAV-0768,P0169,Armaan Bhagat,accused,46,male,Ballari,True
FIR-2024-DAV-0768,V07680,Oorja Gola,victim,52,male,Davanagere,True
FIR-2025-BAG-0769,P0005,Aniruddh Batra,accused,19,male,Vijayapur,True
FIR-2025-BAG-0769,P0029,Mahika Ravi,accused,31,male,Vijayapur,True
FIR-2025-BAG-0769,V07690,Jayan Trivedi,victim,21,female,Bagalkot,True
FIR-2025-MYS-0770,P0312,Mahika Raju,accused,20,male,Kolar,True
FIR-2025-MYS-0770,P0230,Adira Kibe,accused,37,male,Chickballapura,True
FIR-2025-MYS-0770,V07700,Ritvik Bava,victim,37,female,Mysuru,True
FIR-2025-MYS-0771,P0182,Aaina Salvi,accused,37,female,Dharwad,True
FIR-2025-MYS-0771,P0187,Adah Srivastava,accused,47,male,Raichur,True
FIR-2025-MYS-0771,V07710,Gokul Shanker,victim,33,male,Mysuru,True
FIR-2025-DAK-0772,P0045,Divij Shroff,accused,24,male,Kolar,True
FIR-2025-DAK-0772,P0069,Ira Butala,accused,30,male,Belagavi,True
FIR-2025-DAK-0772,V07720,Samaira Swamy,victim,21,male,Dakshina Kannada,True
FIR-2025-DAK-0772,V07721,Pihu Yogi,victim,74,male,Dakshina Kannada,True
FIR-2024-BEN-0773,P0135,Piya Ravel,accused,20,male,Dharwad,True
FIR-2024-BEN-0773,V07730,Neysa Basu,victim,35,male,Bengaluru City,True
FIR-2024-MYS-0774,P0036,Priyansh Bali,accused,49,male,Mysuru,True
FIR-2024-MYS-0774,P0024,Vaibhav Dewan,accused,33,male,Bagalkot,True
FIR-2024-MYS-0774,P0072,Riya Dugal,accused,21,male,Mysuru,True
FIR-2024-MYS-0774,V07740,Sumer Choudhury,victim,72,male,Mysuru,True
FIR-2024-MYS-0774,V07741,Aaina Subramaniam,victim,27,female,Mysuru,True
FIR-2025-BAG-0775,P0105,Reyansh Kakar,accused,18,male,Belagavi,True
FIR-2025-BAG-0775,V07750,Umang De,victim,69,male,Bagalkot,True
FIR-2025-BAG-0775,V07751,Anahi Varghese,victim,18,female,Bagalkot,True
FIR-2025-SHI-0776,P0012,Ranbir Brahmbhatt,accused,42,male,Mandya,True
FIR-2025-SHI-0776,V07760,Anaya Bala,victim,29,female,Shivamogga,True
FIR-2025-SHI-0776,V07761,Anaya Walia,victim,32,male,Shivamogga,True
FIR-2024-BAG-0777,P0146,Adah Bhatt,accused,44,female,Dakshina Kannada,True
FIR-2024-BAG-0777,V07770,Damini Bhasin,victim,60,male,Bagalkot,True
FIR-2024-BAG-0777,V07771,Eva Dixit,victim,56,female,Bagalkot,True
FIR-2024-DHA-0778,P0271,Samarth Varkey,accused,52,female,Bagalkot,True
FIR-2024-DHA-0778,P0164,Darshit Som,accused,53,male,Belagavi,True
FIR-2024-DHA-0778,V07780,Baiju Virk,victim,26,female,Dharwad,True
FIR-2024-DHA-0778,V07781,Hiran Chaudhry,victim,50,male,Dharwad,True
FIR-2025-BAG-0779,P0236,Himmat Verma,accused,52,male,Vijayapur,True
FIR-2025-BAG-0779,V07790,Yuvraj  Mane,victim,54,female,Bagalkot,True
FIR-2025-BAG-0779,V07791,Hridaan Dugar,victim,46,female,Bagalkot,True
FIR-2024-BAL-0780,P0297,Jayesh Dora,accused,36,male,Dharwad,True
FIR-2024-BAL-0780,V07800,Vanya Baria,victim,26,male,Ballari,True
FIR-2025-KOL-0781,P0193,Divij Tank,accused,39,female,Davanagere,True
FIR-2025-KOL-0781,P0158,Vaibhav Viswanathan,accused,57,male,Bagalkot,True
FIR-2025-KOL-0781,V07810,Shamik Raval,victim,21,female,Kolar,True
FIR-2024-DAK-0782,P0040,Hridaan Deo,accused,34,male,Belagavi,True
FIR-2024-DAK-0782,P0052,Pihu Wali,accused,23,female,Tumakuru,True
FIR-2024-DAK-0782,V07820,Saksham Ravel,victim,62,male,Dakshina Kannada,True
FIR-2025-DAK-0783,P0166,Parinaaz Upadhyay,accused,60,male,Bagalkot,True
FIR-2025-DAK-0783,V07830,Aarush Kara,victim,69,female,Dakshina Kannada,True
FIR-2025-DAK-0783,V07831,Lakshay Sidhu,victim,61,male,Dakshina Kannada,True
FIR-2025-KAL-0784,P0228,Aaina Luthra,accused,19,male,Shivamogga,True
FIR-2025-KAL-0784,V07840,Kashvi Singhal,victim,54,female,Kalaburagi,True
FIR-2025-KAL-0784,V07841,Ayesha Srivastava,victim,50,male,Kalaburagi,True
FIR-2025-DAK-0785,P0065,Bhavin Dara,accused,22,male,Davanagere,True
FIR-2025-DAK-0785,P0005,Aniruddh Batra,accused,19,male,Vijayapur,True
FIR-2025-DAK-0785,P0017,Samiha Karpe,accused,20,male,Shivamogga,True
FIR-2025-DAK-0785,V07850,Hansh Rana,victim,47,male,Dakshina Kannada,True
FIR-2025-TUM-0786,P0055,Indranil Karan,accused,28,male,Kolar,True
FIR-2025-TUM-0786,P0043,Keya Iyengar,accused,28,female,Bengaluru City,True
FIR-2025-TUM-0786,P0007,Jhanvi Chaudhary,accused,30,female,Ballari,True
FIR-2025-TUM-0786,V07860,Myra Kala,victim,42,male,Tumakuru,True
FIR-2025-TUM-0786,V07861,Aaryahi Khare,victim,26,female,Tumakuru,True
FIR-2024-BAG-0787,P0013,Tarini Ganguly,accused,40,male,Mysuru,True
FIR-2024-BAG-0787,V07870,Aarush Bahl,victim,26,female,Bagalkot,True
FIR-2025-CHI-0788,P0039,Vivaan Wagle,accused,42,female,Kolar,True
FIR-2025-CHI-0788,P0063,Advik Bhalla,accused,22,male,Ballari,True
FIR-2025-CHI-0788,V07880,Sana Grover,victim,48,female,Chickballapura,True
FIR-2025-CHI-0788,V07881,Samarth Shukla,victim,65,female,Chickballapura,True
FIR-2025-RAI-0789,P0020,Kashvi Char,accused,58,male,Dakshina Kannada,True
FIR-2025-RAI-0789,P0032,Purab Reddy,accused,34,male,Ballari,True
FIR-2025-RAI-0789,P0056,Saira Vora,accused,56,female,Vijayapur,True
FIR-2025-RAI-0789,V07890,Advik Sandhu,victim,19,female,Raichur,True
FIR-2025-RAI-0789,V07891,Mishti Sha,victim,34,male,Raichur,True
FIR-2025-MAN-0790,P0033,Piya Gaba,accused,53,male,Dharwad,True
FIR-2025-MAN-0790,P0009,Zoya Virk,accused,28,female,Hassan,True
FIR-2025-MAN-0790,P0045,Divij Shroff,accused,24,male,Kolar,True
FIR-2025-MAN-0790,V07900,Mamooty Saran,victim,34,female,Mandya,True
FIR-2025-MYS-0791,P0082,Ranbir Sami,accused,43,male,Dakshina Kannada,True
FIR-2025-MYS-0791,P0111,Bhavin Kumar,accused,23,female,Davanagere,True
FIR-2025-MYS-0791,V07910,Sahil Bhattacharyya,victim,43,female,Mysuru,True
FIR-2025-MYS-0791,V07911,Veer Krishnamurthy,victim,38,female,Mysuru,True
FIR-2025-BAG-0792,P0005,Aniruddh Batra,accused,19,male,Vijayapur,True
FIR-2025-BAG-0792,V07920,Ivan Bali,victim,40,male,Bagalkot,True
FIR-2025-UDU-0793,P0178,Saira Yogi,accused,52,female,Dharwad,True
FIR-2025-UDU-0793,V07930,Rohan Dhillon,victim,69,female,Udupi,True
FIR-2025-SHI-0794,P0048,Kimaya Balay,accused,51,male,Hassan,True
FIR-2025-SHI-0794,P0036,Priyansh Bali,accused,49,male,Mysuru,True
FIR-2025-SHI-0794,P0024,Vaibhav Dewan,accused,33,male,Bagalkot,True
FIR-2025-SHI-0794,V07940,Samiha Lad,victim,48,male,Shivamogga,True
FIR-2025-SHI-0794,V07941,Adira Wali,victim,54,female,Shivamogga,True
FIR-2025-SHI-0795,P0003,Sara Behl,accused,26,male,Raichur,True
FIR-2025-SHI-0795,P0039,Vivaan Wagle,accused,42,female,Kolar,True
FIR-2025-SHI-0795,V07950,Shlok Yohannan,victim,45,female,Shivamogga,True
FIR-2025-SHI-0795,V07951,Taimur Sheth,victim,22,male,Shivamogga,True
FIR-2024-SHI-0796,P0113,Pari Venkataraman,accused,26,male,Dakshina Kannada,True
FIR-2024-SHI-0796,V07960,Ivan Tak,victim,75,male,Shivamogga,True
FIR-2024-SHI-0796,V07961,Advik Comar,victim,37,female,Shivamogga,True
FIR-2024-CHI-0797,P0153,Yasmin Tak,accused,60,male,Shivamogga,True
FIR-2024-CHI-0797,V07970,Samiha Bhatti,victim,58,male,Chickballapura,True
FIR-2025-SHI-0798,P0004,Kiara Kakar,accused,23,female,Mysuru,True
FIR-2025-SHI-0798,V07980,Sana Apte,victim,55,female,Shivamogga,True
FIR-2025-BEN-0799,P0315,Khushi Kala,accused,47,male,Kalaburagi,True
FIR-2025-BEN-0799,V07990,Gatik Goswami,victim,40,male,Bengaluru City,True
FIR-2025-BEL-0800,P0201,Hunar Sagar,accused,54,male,Bagalkot,True
FIR-2025-BEL-0800,V08000,Uthkarsh Vora,victim,51,female,Belagavi,True
FIR-2025-BEL-0800,V08001,Trisha Loke,victim,38,male,Belagavi,True
FIR-2025-DAV-0801,P0014,Divij Gupta,accused,47,male,Udupi,True
FIR-2025-DAV-0801,V08010,Kimaya Bajwa,victim,48,female,Davanagere,True
FIR-2025-DAV-0801,V08011,Neysa Toor,victim,30,female,Davanagere,True
FIR-2025-DAK-0802,P0081,Shalv Banik,accused,49,female,Vijayapur,True
FIR-2025-DAK-0802,V08020,Badal Sant,victim,57,male,Dakshina Kannada,True
FIR-2025-DAK-0802,V08021,Zeeshan Kapadia,victim,59,male,Dakshina Kannada,True
FIR-2025-DHA-0803,P0004,Kiara Kakar,accused,23,female,Mysuru,True
FIR-2025-DHA-0803,P0064,Zara Dube,accused,22,male,Hassan,True
FIR-2025-DHA-0803,V08030,Gatik Mahal,victim,17,female,Dharwad,True
FIR-2025-DHA-0803,V08031,Anika Sarna,victim,55,male,Dharwad,True
FIR-2025-TUM-0804,P0091,Biju Jaggi,accused,22,male,Ballari,True
FIR-2025-TUM-0804,V08040,Lagan Saran,victim,45,female,Tumakuru,True
FIR-2025-VIJ-0805,P0266,Taran Ravi,accused,35,male,Tumakuru,True
FIR-2025-VIJ-0805,V08050,Romil Kade,victim,45,male,Vijayapur,True
FIR-2025-VIJ-0805,V08051,Nitara Lad,victim,59,female,Vijayapur,True
FIR-2024-TUM-0806,P0252,Ivan Raman,accused,44,male,Kolar,True
FIR-2024-TUM-0806,V08060,Misha Raman,victim,20,female,Tumakuru,True
FIR-2024-TUM-0806,V08061,Aaina Thakur,victim,32,male,Tumakuru,True
FIR-2024-MYS-0807,P0047,Vritika Sangha,accused,41,male,Raichur,True
FIR-2024-MYS-0807,V08070,Diya Sem,victim,43,male,Mysuru,True
FIR-2024-MYS-0807,V08071,Raunak Bhandari,victim,22,male,Mysuru,True
FIR-2025-BEL-0808,P0044,Madhup Biswas,accused,34,male,Kolar,True
FIR-2025-BEL-0808,V08080,Charvi Chaudhary,victim,29,female,Belagavi,True
FIR-2025-BEL-0808,V08081,Vanya Deep,victim,22,female,Belagavi,True
FIR-2024-BAG-0809,P0034,Manikya Tara,accused,55,female,Mandya,True
FIR-2024-BAG-0809,P0022,Trisha Dhillon,accused,60,male,Tumakuru,True
FIR-2024-BAG-0809,V08090,Taimur Sarraf,victim,49,female,Bagalkot,True
FIR-2024-MAN-0810,P0292,Saksham Bhasin,accused,19,male,Dakshina Kannada,True
FIR-2024-MAN-0810,P0235,Dharmajan Rout,accused,30,male,Belagavi,True
FIR-2024-MAN-0810,V08100,Ritvik Buch,victim,46,female,Mandya,True
FIR-2024-MAN-0810,V08101,Ira Kothari,victim,59,female,Mandya,True
FIR-2025-SHI-0811,P0004,Kiara Kakar,accused,23,female,Mysuru,True
FIR-2025-SHI-0811,P0028,Rati Sanghvi,accused,43,male,Tumakuru,True
FIR-2025-SHI-0811,P0016,Lavanya Deo,accused,54,male,Tumakuru,True
FIR-2025-SHI-0811,V08110,Prisha Khosla,victim,39,female,Shivamogga,True
FIR-2025-SHI-0811,V08111,Miraan Agarwal,victim,46,male,Shivamogga,True
FIR-2025-KOL-0812,P0252,Ivan Raman,accused,44,male,Kolar,True
FIR-2025-KOL-0812,V08120,Oorja Basu,victim,71,female,Kolar,True
FIR-2024-TUM-0813,P0120,Hansh Sampath,accused,31,male,Belagavi,True
FIR-2024-TUM-0813,V08130,Kaira Sami,victim,57,male,Tumakuru,True
FIR-2024-MYS-0814,P0068,Gokul Sahni,accused,33,female,Dharwad,True
FIR-2024-MYS-0814,P0008,Madhup Kapur,accused,46,male,Bengaluru City,True
FIR-2024-MYS-0814,V08140,Indrajit Bath,victim,52,male,Mysuru,True
FIR-2024-MYS-0814,V08141,Samaira Sengupta,victim,31,female,Mysuru,True
FIR-2024-BAG-0815,P0012,Ranbir Brahmbhatt,accused,42,male,Mandya,True
FIR-2024-BAG-0815,P0036,Priyansh Bali,accused,49,male,Mysuru,True
FIR-2024-BAG-0815,V08150,Onkar Rout,victim,19,male,Bagalkot,True
FIR-2024-BAG-0815,V08151,Amani Divan,victim,30,male,Bagalkot,True
FIR-2025-CHI-0816,P0041,Nishith Sharma,accused,52,male,Hassan,True
FIR-2025-CHI-0816,V08160,Anahi Bakshi,victim,46,male,Chickballapura,True
FIR-2024-CHI-0817,P0039,Vivaan Wagle,accused,42,female,Kolar,True
FIR-2024-CHI-0817,P0003,Sara Behl,accused,26,male,Raichur,True
FIR-2024-CHI-0817,P0051,Pihu Sen,accused,21,male,Tumakuru,True
FIR-2024-CHI-0817,V08170,Jayant Vohra,victim,53,female,Chickballapura,True
FIR-2025-DAV-0818,P0068,Gokul Sahni,accused,33,female,Dharwad,True
FIR-2025-DAV-0818,P0032,Purab Reddy,accused,34,male,Ballari,True
FIR-2025-DAV-0818,P0020,Kashvi Char,accused,58,male,Dakshina Kannada,True
FIR-2025-DAV-0818,V08180,Riaan Gole,victim,33,female,Davanagere,True
FIR-2025-DAV-0818,V08181,Aaryahi Shankar,victim,56,female,Davanagere,True
FIR-2025-KOL-0819,P0009,Zoya Virk,accused,28,female,Hassan,True
FIR-2025-KOL-0819,P0021,Azad Sahota,accused,41,male,Vijayapur,True
FIR-2025-KOL-0819,P0057,Damini Singh,accused,52,male,Shivamogga,True
FIR-2025-KOL-0819,V08190,Divit Varghese,victim,56,male,Kolar,True
FIR-2025-KOL-0819,V08191,Aayush Varkey,victim,28,male,Kolar,True
FIR-2024-SHI-0820,P0014,Divij Gupta,accused,47,male,Udupi,True
FIR-2024-SHI-0820,P0062,Kismat Edwin,accused,32,male,Bengaluru City,True
FIR-2024-SHI-0820,V08200,Nitara Sabharwal,victim,36,male,Shivamogga,True
FIR-2024-KOL-0821,P0208,Tanya Walla,accused,54,male,Mandya,True
FIR-2024-KOL-0821,V08210,Shalv Gola,victim,46,female,Kolar,True
FIR-2024-KOL-0821,V08211,Misha Desai,victim,39,male,Kolar,True
FIR-2024-MAN-0822,P0097,Ahana  Swamy,accused,60,male,Bagalkot,True
FIR-2024-MAN-0822,V08220,Umang Tandon,victim,64,female,Mandya,True
FIR-2025-MAN-0823,P0003,Sara Behl,accused,26,male,Raichur,True
FIR-2025-MAN-0823,V08230,Jivin Bhandari,victim,58,female,Mandya,True
FIR-2025-BEN-0824,P0042,Siya Master,accused,25,male,Dharwad,True
FIR-2025-BEN-0824,P0018,Uthkarsh Baral,accused,23,male,Belagavi,True
FIR-2025-BEN-0824,V08240,Yakshit Kari,victim,70,female,Bengaluru City,True
FIR-2025-BEN-0824,V08241,Veer Sant,victim,22,male,Bengaluru City,True
FIR-2024-CHI-0825,P0208,Tanya Walla,accused,54,male,Mandya,True
FIR-2024-CHI-0825,V08250,Yasmin Kade,victim,31,female,Chickballapura,True
FIR-2024-CHI-0825,V08251,Faiyaz Bhatti,victim,54,female,Chickballapura,True
FIR-2024-MYS-0826,P0061,Hrishita Sood,accused,39,male,Raichur,True
FIR-2024-MYS-0826,V08260,Indranil Ben,victim,36,female,Mysuru,True
FIR-2025-TUM-0827,P0094,Heer Kapur,accused,44,male,Davanagere,True
FIR-2025-TUM-0827,V08270,Kiara Khurana,victim,24,male,Tumakuru,True
FIR-2025-BAG-0828,P0030,Hazel Sethi,accused,59,female,Udupi,True
FIR-2025-BAG-0828,P0042,Siya Master,accused,25,male,Dharwad,True
FIR-2025-BAG-0828,V08280,Jivin Ramaswamy,victim,54,male,Bagalkot,True
FIR-2025-BAG-0828,V08281,Vanya Gola,victim,24,male,Bagalkot,True
FIR-2024-KOL-0829,P0003,Sara Behl,accused,26,male,Raichur,True
FIR-2024-KOL-0829,P0063,Advik Bhalla,accused,22,male,Ballari,True
FIR-2024-KOL-0829,V08290,Piya Wable,victim,66,female,Kolar,True
FIR-2024-KOL-0829,V08291,Anya Kohli,victim,34,female,Kolar,True
FIR-2025-RAI-0830,P0242,Ojas Tiwari,accused,20,male,Raichur,True
FIR-2025-RAI-0830,P0310,Dharmajan Dash,accused,48,female,Udupi,True
FIR-2025-RAI-0830,V08300,Zain Kannan,victim,55,male,Raichur,True
FIR-2025-RAI-0830,V08301,Chirag De,victim,64,male,Raichur,True
FIR-2024-BAG-0831,P0020,Kashvi Char,accused,58,male,Dakshina Kannada,True
FIR-2024-BAG-0831,P0068,Gokul Sahni,accused,33,female,Dharwad,True
FIR-2024-BAG-0831,V08310,Abram Sarraf,victim,45,female,Bagalkot,True
FIR-2024-BAG-0831,V08311,Oorja Vohra,victim,72,male,Bagalkot,True
FIR-2025-UDU-0832,P0055,Indranil Karan,accused,28,male,Kolar,True
FIR-2025-UDU-0832,P0067,Darshit Sidhu,accused,52,male,Chickballapura,True
FIR-2025-UDU-0832,V08320,Ela Lal,victim,50,female,Udupi,True
FIR-2025-UDU-0832,V08321,Adah Sahota,victim,57,male,Udupi,True
FIR-2025-KAL-0833,P0040,Hridaan Deo,accused,34,male,Belagavi,True
FIR-2025-KAL-0833,P0016,Lavanya Deo,accused,54,male,Tumakuru,True
FIR-2025-KAL-0833,V08330,Anya Ghose,victim,20,female,Kalaburagi,True
FIR-2025-KAL-0833,V08331,Indrajit Tripathi,victim,71,female,Kalaburagi,True
FIR-2025-VIJ-0834,P0316,Jiya Rao,accused,44,male,Tumakuru,True
FIR-2025-VIJ-0834,V08340,Aayush Rout,victim,65,female,Vijayapur,True
FIR-2024-BAG-0835,P0004,Kiara Kakar,accused,23,female,Mysuru,True
FIR-2024-BAG-0835,V08350,Dishani Vala,victim,40,male,Bagalkot,True
FIR-2025-UDU-0836,P0111,Bhavin Kumar,accused,23,female,Davanagere,True
FIR-2025-UDU-0836,P0118,Pranay Chaudry,accused,26,male,Shivamogga,True
FIR-2025-UDU-0836,V08360,Bhamini Virk,victim,26,male,Udupi,True
FIR-2024-VIJ-0837,P0062,Kismat Edwin,accused,32,male,Bengaluru City,True
FIR-2024-VIJ-0837,P0002,Nirvaan Choudhury,accused,35,male,Ballari,True
FIR-2024-VIJ-0837,P0050,Eva Dass,accused,41,male,Ballari,True
FIR-2024-VIJ-0837,V08370,Dhanuk Sheth,victim,67,female,Vijayapur,True
FIR-2024-VIJ-0837,V08371,Samarth Dara,victim,41,male,Vijayapur,True
FIR-2025-SHI-0838,P0030,Hazel Sethi,accused,59,female,Udupi,True
FIR-2025-SHI-0838,V08380,Ranbir Bakshi,victim,72,female,Shivamogga,True
FIR-2025-SHI-0838,V08381,Ira Rout,victim,17,female,Shivamogga,True
FIR-2024-KOL-0839,P0114,Yuvaan Bhasin,accused,46,female,Raichur,True
FIR-2024-KOL-0839,V08390,Yuvaan Taneja,victim,39,female,Kolar,True
FIR-2024-KOL-0839,V08391,Dhanush Karpe,victim,68,male,Kolar,True
FIR-2024-DAK-0840,P0024,Vaibhav Dewan,accused,33,male,Bagalkot,True
FIR-2024-DAK-0840,V08400,Zaina Mangat,victim,66,male,Dakshina Kannada,True
FIR-2024-UDU-0841,P0127,Indranil Kanda,accused,32,male,Bagalkot,True
FIR-2024-UDU-0841,P0079,Devansh Sathe,accused,59,male,Tumakuru,True
FIR-2024-UDU-0841,V08410,Dhruv Varty,victim,17,female,Udupi,True
FIR-2024-UDU-0841,V08411,Alia Dugar,victim,18,male,Udupi,True
FIR-2024-RAI-0842,P0077,Khushi Malhotra,accused,47,male,Tumakuru,True
FIR-2024-RAI-0842,P0076,Chirag Gara,accused,45,male,Davanagere,True
FIR-2024-RAI-0842,V08420,Charvi Sharma,victim,73,male,Raichur,True
FIR-2024-RAI-0842,V08421,Ehsaan Jaggi,victim,21,female,Raichur,True
FIR-2025-DHA-0843,P0040,Hridaan Deo,accused,34,male,Belagavi,True
FIR-2025-DHA-0843,P0016,Lavanya Deo,accused,54,male,Tumakuru,True
FIR-2025-DHA-0843,P0028,Rati Sanghvi,accused,43,male,Tumakuru,True
FIR-2025-DHA-0843,V08430,Armaan Mallick,victim,55,male,Dharwad,True
FIR-2025-DHA-0843,V08431,Divij Sule,victim,46,female,Dharwad,True
